time;Load_load2_running;Load_load2_terminal_V_re;Load_load2_terminal_V_im;Load_load2_PPu;Load_load1_PPu;MS1_gover_PmPu;MS1_gover_omegaPu;MS1_gen_cePu;MS1_gen_PePu;MS1_gen_cmPu;MS1_gen_PmPu;MS1_gen_ufPu;MS1_gen_efdPu;MS1_gen_omegaPu;MS1_gen_theta;MS1_gen_PGenPu;MS1_gen_QGenPu;MS1_gen_PGen;MS1_gen_QGen;MS1_gen_UPu;MS1_gen_IStatorPu;MS1_gen_IRotorPu;MS1_gen_UStatorPu;MS1_gen_QStatorPu;MS1_gen_thetaInternal;MS2_gen_cePu;MS2_gen_PePu;MS2_gen_cmPu;MS2_gen_PmPu;MS2_gen_ufPu;MS2_gen_efdPu;MS2_gen_omegaPu;MS2_gen_theta;MS2_gen_PGenPu;MS2_gen_QGenPu;MS2_gen_PGen;MS2_gen_QGen;MS2_gen_UPu;MS2_gen_IStatorPu;MS2_gen_IRotorPu;MS2_gen_UStatorPu;MS2_gen_QStatorPu;MS2_gen_thetaInternal;
61.1847;-1;0.22547;-1.27741;0;3.19699;0.639626;1.02407;0.624656;0.639694;0.624589;0.639626;0.00131627;1.81724;1.02407;294.447;3.19847;0.848462;319.847;84.8462;1.29716;2.55103;1.8175;1.29716;0.848462;0.533667;4.59782e-05;4.70851e-05;-1.95298e-05;-2e-05;0.000798663;1.10263;1.02407;293.916;0.000235425;-0.81397;0.0235425;-81.397;1.37218;0.593197;1.10264;1.37218;-0.81397;0.000295094;
61.3753;-1;1.29585;0.058223;0;3.19696;0.639633;1.02407;0.624657;0.639695;0.624597;0.639633;0.00131627;1.81724;1.02407;295.888;3.19847;0.848423;319.847;84.8423;1.29715;2.55104;1.81749;1.29715;0.848423;0.533677;3.94859e-05;4.04364e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;295.357;0.000202183;-0.813934;0.0202183;-81.3934;1.37217;0.593172;1.10265;1.37217;-0.813934;0.000275182;
61.4705;-1;0.935417;0.898665;0;3.19694;0.639637;1.02407;0.624658;0.639695;0.624601;0.639637;0.00131627;1.81724;1.02407;296.609;3.19848;0.848405;319.848;84.8405;1.29715;2.55104;1.81749;1.29715;0.848405;0.533683;3.64056e-05;3.7282e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;296.077;0.00018641;-0.813917;0.018641;-81.3917;1.37217;0.593161;1.10265;1.37217;-0.813917;0.000265623;
61.6611;-1;-0.769889;1.04396;0;3.19692;0.639643;1.02407;0.624659;0.639696;0.624608;0.639643;0.00131627;1.81724;1.02407;298.05;3.19848;0.848369;319.848;84.8369;1.29715;2.55104;1.81748;1.29715;0.848369;0.533692;3.0554e-05;3.12894e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;297.518;0.000156447;-0.813884;0.0156447;-81.3884;1.37217;0.593138;1.10266;1.37217;-0.813884;0.000247254;
61.7563;-1;-1.26729;0.276692;0;3.1969;0.639646;1.02407;0.62466;0.639696;0.624611;0.639646;0.00131627;1.81724;1.02407;298.77;3.19848;0.848352;319.848;84.8352;1.29714;2.55105;1.81748;1.29714;0.848352;0.533697;2.77805e-05;2.84492e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;298.239;0.000142246;-0.813868;0.0142246;-81.3868;1.37216;0.593128;1.10266;1.37216;-0.813868;0.00023844;
61.9469;-1;-0.438684;-1.22071;0;3.19688;0.639652;1.02407;0.62466;0.639696;0.624617;0.639652;0.00131627;1.81724;1.02407;300.211;3.19848;0.848319;319.848;84.8319;1.29714;2.55105;1.81747;1.29714;0.848319;0.533706;2.25175e-05;2.30595e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;299.679;0.000115297;-0.813838;0.0115297;-81.3838;1.37216;0.593107;1.10266;1.37216;-0.813838;0.000221512;
62.0421;-1;0.475538;-1.20682;0;3.19686;0.639654;1.02407;0.624661;0.639696;0.62462;0.639654;0.00131627;1.81724;1.02407;300.931;3.19848;0.848304;319.848;84.8304;1.29714;2.55105;1.81746;1.29714;0.848304;0.53371;2.00257e-05;2.05077e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;300.4;0.000102539;-0.813823;0.0102539;-81.3823;1.37216;0.593098;1.10267;1.37216;-0.813823;0.000213394;
62.2327;-1;1.25832;0.31492;0;3.19684;0.639659;1.02407;0.624661;0.639695;0.624625;0.639659;0.00131627;1.81724;1.02407;302.372;3.19848;0.848273;319.848;84.8273;1.29713;2.55106;1.81746;1.29713;0.848273;0.533719;1.53029e-05;1.56712e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;301.84;7.83557e-05;-0.813796;0.00783557;-81.3796;1.37215;0.593079;1.10267;1.37215;-0.813796;0.00019781;
62.3279;-1;0.738022;1.06671;0;3.19683;0.639661;1.02407;0.624661;0.639695;0.624627;0.639661;0.00131627;1.81724;1.02407;303.092;3.19848;0.848259;319.848;84.8259;1.29713;2.55106;1.81745;1.29713;0.848259;0.533723;1.30698e-05;1.33843e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;302.561;6.69217e-05;-0.813782;0.00669217;-81.3782;1.37215;0.59307;1.10267;1.37215;-0.813782;0.00019034;
62.5185;-1;-0.961855;0.870265;0;3.1968;0.639665;1.02407;0.624661;0.639695;0.624631;0.639665;0.00131627;1.81724;1.02407;304.533;3.19847;0.848231;319.847;84.8231;1.29712;2.55106;1.81745;1.29712;0.848231;0.53373;8.84209e-06;9.05489e-06;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;304.001;4.52752e-05;-0.813756;0.00452752;-81.3756;1.37215;0.593053;1.10268;1.37215;-0.813756;0.000176009;
62.6137;-1;-1.29697;0.0196721;0;3.19679;0.639666;1.02407;0.624661;0.639694;0.624633;0.639666;0.00131627;1.81724;1.02407;305.253;3.19847;0.848218;319.847;84.8218;1.29712;2.55106;1.81744;1.29712;0.848218;0.533733;6.84606e-06;7.01082e-06;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;304.722;3.50541e-05;-0.813744;0.00350541;-81.3744;1.37215;0.593045;1.10268;1.37215;-0.813744;0.000169144;
62.8042;-1;-0.187971;-1.28342;0;3.19677;0.639669;1.02407;0.62466;0.639693;0.624637;0.639669;0.00131627;1.81724;1.02407;306.694;3.19847;0.848193;319.847;84.8193;1.29712;2.55106;1.81743;1.29712;0.848193;0.53374;3.07202e-06;3.14595e-06;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;306.162;1.57306e-05;-0.81372;0.00157306;-81.372;1.37214;0.593029;1.10268;1.37214;-0.81372;0.000155979;
62.8995;-1;0.705228;-1.08865;0;3.19675;0.639671;1.02407;0.62466;0.639693;0.624638;0.639671;0.00131627;1.81724;1.02407;307.414;3.19846;0.848181;319.846;84.8181;1.29711;2.55106;1.81743;1.29711;0.848181;0.533743;1.29279e-06;1.32391e-06;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;306.882;6.6196e-06;-0.813709;0.00066196;-81.3709;1.37214;0.593022;1.10268;1.37214;-0.813709;0.000149676;
63.09;-1;1.17105;0.557788;0;3.19673;0.639673;1.02407;0.624659;0.639692;0.624641;0.639673;0.00131627;1.81724;1.02407;308.854;3.19846;0.848157;319.846;84.8157;1.29711;2.55106;1.81742;1.29711;0.848157;0.53375;-2.06617e-06;-2.11589e-06;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;308.323;-1.05798e-05;-0.813688;-0.00105798;-81.3688;1.37214;0.593008;1.10269;1.37214;-0.813688;0.000137597;
63.1853;-1;0.512327;1.19164;0;3.19672;0.639674;1.02407;0.624659;0.639691;0.624642;0.639674;0.00131627;1.81724;1.02407;309.575;3.19846;0.848146;319.846;84.8146;1.29711;2.55106;1.81742;1.29711;0.848146;0.533752;-3.64744e-06;-3.73522e-06;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;309.043;-1.86761e-05;-0.813677;-0.00186761;-81.3677;1.37213;0.593001;1.10269;1.37213;-0.813677;0.000131817;
63.3758;-1;-1.11494;0.662864;0;3.1967;0.639676;1.02406;0.624658;0.63969;0.624644;0.639676;0.00131627;1.81724;1.02406;311.015;3.19845;0.848125;319.845;84.8125;1.2971;2.55106;1.81741;1.2971;0.848125;0.533758;-6.62745e-06;-6.78694e-06;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;310.483;-3.3936e-05;-0.813657;-0.0033936;-81.3657;1.37213;0.592988;1.10269;1.37213;-0.813657;0.000120747;
63.4711;-1;-1.27524;-0.237104;0;3.19669;0.639677;1.02406;0.624657;0.639689;0.624645;0.639677;0.00131627;1.81724;1.02406;311.735;3.19845;0.848115;319.845;84.8115;1.2971;2.55106;1.81741;1.2971;0.848115;0.533761;-8.02803e-06;-8.22122e-06;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;311.204;-4.11062e-05;-0.813648;-0.00411062;-81.3648;1.37213;0.592982;1.10269;1.37213;-0.813648;0.000115453;
63.6616;-1;0.0693049;-1.29524;0;3.19667;0.639678;1.02406;0.624656;0.639688;0.624646;0.639678;0.00131627;1.81724;1.02406;313.176;3.19844;0.848095;319.844;84.8095;1.2971;2.55106;1.8174;1.2971;0.848095;0.533766;-1.06627e-05;-1.09193e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;312.644;-5.45971e-05;-0.81363;-0.00545971;-81.363;1.37213;0.59297;1.10269;1.37213;-0.81363;0.000105319;
63.7569;-1;0.906357;-0.927884;0;3.19666;0.639678;1.02406;0.624655;0.639687;0.624647;0.639678;0.00131627;1.81724;1.02406;313.896;3.19843;0.848086;319.843;84.8086;1.29709;2.55106;1.8174;1.29709;0.848086;0.533768;-1.18984e-05;-1.21847e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;313.364;-6.09236e-05;-0.813621;-0.00609236;-81.3621;1.37212;0.592965;1.10269;1.37212;-0.813621;0.000100477;
63.9474;-1;1.03785;0.778014;0;3.19664;0.639679;1.02406;0.624654;0.639685;0.624648;0.639679;0.00131627;1.81724;1.02406;315.336;3.19843;0.848068;319.843;84.8068;1.29709;2.55106;1.81739;1.29709;0.848068;0.533772;-1.42187e-05;-1.45608e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;314.805;-7.2803e-05;-0.813605;-0.0072803;-81.3605;1.37212;0.592954;1.10269;1.37212;-0.813605;9.12124e-05;
64.0427;-1;0.266999;1.26931;0;3.19663;0.63968;1.02406;0.624653;0.639685;0.624648;0.63968;0.00131627;1.81724;1.02406;316.057;3.19842;0.848059;319.842;84.8059;1.29709;2.55106;1.81739;1.29709;0.848059;0.533774;-1.53041e-05;-1.56724e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;315.525;-7.83618e-05;-0.813597;-0.00783618;-81.3597;1.37212;0.592949;1.10269;1.37212;-0.813597;8.67882e-05;
64.2332;-1;-1.22381;0.429784;0;3.19661;0.63968;1.02406;0.624651;0.639683;0.624649;0.63968;0.00131627;1.81724;1.02406;317.497;3.19841;0.848043;319.841;84.8043;1.29708;2.55106;1.81738;1.29708;0.848043;0.533778;-1.73381e-05;-1.77553e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;316.965;-8.87752e-05;-0.813581;-0.00887752;-81.3581;1.37212;0.59294;1.10269;1.37212;-0.813581;7.83297e-05;
64.3285;-1;-1.20336;-0.484082;0;3.1966;0.63968;1.02406;0.624651;0.639682;0.624649;0.63968;0.00131627;1.81724;1.02406;318.217;3.19841;0.848035;319.841;84.8035;1.29708;2.55105;1.81738;1.29708;0.848035;0.53378;-1.82872e-05;-1.87273e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;317.685;-9.36362e-05;-0.813574;-0.00936362;-81.3574;1.37211;0.592935;1.10269;1.37211;-0.813574;7.42932e-05;
64.519;-1;0.323486;-1.25609;0;3.19658;0.63968;1.02406;0.624649;0.63968;0.624649;0.63968;0.00131627;1.81724;1.02406;319.657;3.1984;0.848021;319.84;84.8021;1.29708;2.55105;1.81738;1.29708;0.848021;0.533784;-2.0061e-05;-2.05437e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;319.126;-0.000102719;-0.81356;-0.0102719;-81.356;1.37211;0.592926;1.1027;1.37211;-0.81356;6.65811e-05;
64.6143;-1;1.07159;-0.730827;0;3.19657;0.63968;1.02406;0.624648;0.639679;0.624649;0.63968;0.00131627;1.81724;1.02406;320.378;3.1984;0.848014;319.84;84.8014;1.29708;2.55105;1.81737;1.29708;0.848014;0.533786;-2.08867e-05;-2.13894e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;319.846;-0.000106947;-0.813554;-0.0106947;-81.3554;1.37211;0.592922;1.1027;1.37211;-0.813554;6.29034e-05;
64.8048;-1;0.863966;0.967451;0;3.19656;0.63968;1.02406;0.624646;0.639678;0.624649;0.63968;0.00131627;1.81724;1.02406;321.818;3.19839;0.848;319.839;84.8;1.29707;2.55105;1.81737;1.29707;0.848;0.533789;-2.24248e-05;-2.29645e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;321.286;-0.000114824;-0.813541;-0.0114824;-81.3541;1.37211;0.592914;1.1027;1.37211;-0.813541;5.58819e-05;
64.9001;-1;0.0113579;1.29702;0;3.19655;0.63968;1.02406;0.624645;0.639677;0.624648;0.63968;0.00131627;1.81724;1.02406;322.538;3.19838;0.847994;319.838;84.7994;1.29707;2.55105;1.81736;1.29707;0.847994;0.53379;-2.31389e-05;-2.36957e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;322.007;-0.000118478;-0.813535;-0.0118478;-81.3535;1.3721;0.592911;1.1027;1.3721;-0.813535;5.2536e-05;
65.0906;-1;-1.28453;0.179915;0;3.19653;0.639679;1.02406;0.624643;0.639675;0.624648;0.639679;0.00131627;1.81724;1.02406;323.979;3.19837;0.847982;319.837;84.7982;1.29707;2.55104;1.81736;1.29707;0.847982;0.533793;-2.44643e-05;-2.5053e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;323.447;-0.000125266;-0.813524;-0.0125266;-81.3524;1.3721;0.592904;1.1027;1.3721;-0.813524;4.61528e-05;
65.1859;-1;-1.08421;-0.711954;0;3.19653;0.639679;1.02406;0.624642;0.639674;0.624648;0.639679;0.00131627;1.81724;1.02406;324.699;3.19837;0.847976;319.837;84.7976;1.29707;2.55104;1.81736;1.29707;0.847976;0.533795;-2.50769e-05;-2.56803e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;324.167;-0.000128402;-0.813519;-0.0128402;-81.3519;1.3721;0.5929;1.1027;1.3721;-0.813519;4.31134e-05;
65.3764;-1;0.564939;-1.16757;0;3.19651;0.639679;1.02406;0.624641;0.639672;0.624647;0.639679;0.00131627;1.81724;1.02406;326.139;3.19836;0.847965;319.836;84.7965;1.29706;2.55104;1.81735;1.29706;0.847965;0.533797;-2.62103e-05;-2.6841e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;325.608;-0.000134203;-0.813508;-0.0134203;-81.3508;1.3721;0.592894;1.10269;1.3721;-0.813508;3.73195e-05;
65.4717;-1;1.1947;-0.505026;0;3.1965;0.639678;1.02406;0.62464;0.639671;0.624646;0.639678;0.00131627;1.81724;1.02406;326.859;3.19836;0.847959;319.836;84.7959;1.29706;2.55104;1.81735;1.29706;0.847959;0.533798;-2.67312e-05;-2.73745e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;326.328;-0.000136872;-0.813503;-0.0136872;-81.3503;1.3721;0.592891;1.10269;1.3721;-0.813503;3.45632e-05;
65.6622;-1;0.656059;1.11891;0;3.19649;0.639677;1.02406;0.624638;0.639669;0.624645;0.639677;0.00131627;1.81724;1.02406;328.3;3.19835;0.847949;319.835;84.7949;1.29706;2.55103;1.81734;1.29706;0.847949;0.533801;-2.7691e-05;-2.83574e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;327.768;-0.000141785;-0.813494;-0.0141785;-81.3494;1.37209;0.592885;1.10269;1.37209;-0.813494;2.93132e-05;
65.7575;-1;-0.244833;1.27374;0;3.19648;0.639677;1.02406;0.624637;0.639668;0.624645;0.639677;0.00131627;1.81724;1.02406;329.02;3.19834;0.847945;319.834;84.7945;1.29706;2.55103;1.81734;1.29706;0.847945;0.533802;-2.81297e-05;-2.88067e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;328.488;-0.000144033;-0.81349;-0.0144033;-81.349;1.37209;0.592883;1.10269;1.37209;-0.81349;2.68178e-05;
65.948;-1;-1.29476;-0.0771815;0;3.19647;0.639676;1.02406;0.624635;0.639667;0.624644;0.639676;0.00131627;1.81724;1.02406;330.461;3.19833;0.847936;319.833;84.7936;1.29706;2.55103;1.81734;1.29706;0.847936;0.533804;-2.89329e-05;-2.96292e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;329.929;-0.000148147;-0.813481;-0.0148147;-81.3481;1.37209;0.592877;1.10269;1.37209;-0.813481;2.20691e-05;
66.0433;-1;-0.922309;-0.911973;0;3.19646;0.639675;1.02406;0.624634;0.639666;0.624643;0.639675;0.00131627;1.81724;1.02406;331.181;3.19833;0.847931;319.833;84.7931;1.29705;2.55103;1.81734;1.29705;0.847931;0.533804;-2.92982e-05;-3.00033e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02406;330.649;-0.000150016;-0.813477;-0.0150016;-81.3477;1.37209;0.592875;1.10269;1.37209;-0.813477;1.9814e-05;
66.2338;-1;0.784363;-1.03301;0;3.19645;0.639674;1.02407;0.624632;0.639664;0.624642;0.639674;0.00131627;1.81724;1.02407;332.621;3.19832;0.847923;319.832;84.7923;1.29705;2.55102;1.81733;1.29705;0.847923;0.533806;-2.99612e-05;-3.06822e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;332.089;-0.000153414;-0.813469;-0.0153414;-81.3469;1.37209;0.592871;1.10269;1.37209;-0.813469;1.55267e-05;
66.3291;-1;1.2709;-0.259131;0;3.19644;0.639673;1.02407;0.624631;0.639663;0.624641;0.639673;0.00131627;1.81724;1.02407;333.341;3.19831;0.847919;319.831;84.7919;1.29705;2.55102;1.81733;1.29705;0.847919;0.533807;-3.02606e-05;-3.09889e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;332.81;-0.000154944;-0.813466;-0.0154944;-81.3466;1.37209;0.592868;1.10269;1.37209;-0.813466;1.34927e-05;
66.5196;-1;0.422084;1.22645;0;3.19643;0.639672;1.02407;0.624629;0.639661;0.62464;0.639672;0.00131627;1.81724;1.02407;334.782;3.1983;0.847912;319.83;84.7912;1.29705;2.55102;1.81733;1.29705;0.847912;0.533809;-3.07989e-05;-3.15401e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;334.25;-0.000157702;-0.813459;-0.0157702;-81.3459;1.37208;0.592864;1.10269;1.37208;-0.813459;9.62959e-06;
66.6149;-1;-0.49167;1.20025;0;3.19643;0.639672;1.02407;0.624628;0.63966;0.624639;0.639672;0.00131627;1.81724;1.02407;335.502;3.1983;0.847909;319.83;84.7909;1.29705;2.55102;1.81732;1.29705;0.847909;0.533809;-3.10389e-05;-3.17859e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;334.97;-0.00015893;-0.813456;-0.015893;-81.3456;1.37208;0.592863;1.10269;1.37208;-0.813456;7.79889e-06;
66.8054;-1;-1.25395;-0.33156;0;3.19641;0.63967;1.02407;0.624626;0.639658;0.624638;0.63967;0.00131627;1.81724;1.02407;336.943;3.19829;0.847902;319.829;84.7902;1.29704;2.55101;1.81732;1.29704;0.847902;0.533811;-3.14661e-05;-3.22233e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;336.411;-0.000161114;-0.81345;-0.0161114;-81.345;1.37208;0.592859;1.10269;1.37208;-0.81345;4.32529e-06;
66.9006;-1;-0.723823;-1.07629;0;3.19641;0.639669;1.02407;0.624625;0.639657;0.624637;0.639669;0.00131627;1.81724;1.02407;337.663;3.19829;0.847899;319.829;84.7899;1.29704;2.55101;1.81732;1.29704;0.847899;0.533811;-3.16528e-05;-3.24146e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;337.131;-0.000162073;-0.813447;-0.0162073;-81.3447;1.37208;0.592857;1.10269;1.37208;-0.813447;2.68129e-06;
67.0912;-1;0.973144;-0.857499;0;3.1964;0.639668;1.02407;0.624623;0.639656;0.624635;0.639668;0.00131627;1.81724;1.02407;339.104;3.19828;0.847893;319.828;84.7893;1.29704;2.55101;1.81731;1.29704;0.847893;0.533812;-3.19803e-05;-3.27499e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;338.572;-0.000163746;-0.813441;-0.0163746;-81.3441;1.37208;0.592854;1.10269;1.37208;-0.813441;-4.34634e-07;
67.1864;-1;1.29704;-0.00264525;0;3.19639;0.639667;1.02407;0.624622;0.639655;0.624635;0.639667;0.00131627;1.81724;1.02407;339.824;3.19827;0.84789;319.827;84.789;1.29704;2.55101;1.81731;1.29704;0.84789;0.533813;-3.212e-05;-3.28931e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;339.292;-0.000164465;-0.813439;-0.0164465;-81.3439;1.37208;0.592853;1.10269;1.37208;-0.813439;-1.90748e-06;
67.377;-1;0.171074;1.28571;0;3.19638;0.639666;1.02407;0.62462;0.639653;0.624633;0.639666;0.00131627;1.81724;1.02407;341.264;3.19826;0.847885;319.826;84.7885;1.29704;2.551;1.81731;1.29704;0.847885;0.533814;-3.23582e-05;-3.3137e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;340.733;-0.000165686;-0.813434;-0.0165686;-81.3434;1.37207;0.59285;1.10269;1.37207;-0.813434;-4.69535e-06;
67.4722;-1;-0.719467;1.0792;0;3.19638;0.639665;1.02407;0.624619;0.639652;0.624632;0.639665;0.00131627;1.81724;1.02407;341.985;3.19826;0.847883;319.826;84.7883;1.29704;2.551;1.81731;1.29704;0.847883;0.533814;-3.24572e-05;-3.32383e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;341.453;-0.000166192;-0.813431;-0.0166192;-81.3431;1.37207;0.592849;1.10269;1.37207;-0.813431;-6.01156e-06;
67.6628;-1;-1.16348;-0.573244;0;3.19637;0.639664;1.02407;0.624618;0.63965;0.62463;0.639664;0.00131627;1.81724;1.02407;343.425;3.19825;0.847878;319.825;84.7878;1.29703;2.551;1.8173;1.29703;0.847878;0.533815;-3.26169e-05;-3.34019e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;342.893;-0.000167014;-0.813427;-0.0167014;-81.3427;1.37207;0.592846;1.10268;1.37207;-0.813427;-8.49926e-06;
67.758;-1;-0.496367;-1.1983;0;3.19636;0.639663;1.02407;0.624617;0.63965;0.62463;0.639663;0.00131627;1.81724;1.02407;344.146;3.19825;0.847876;319.825;84.7876;1.29703;2.551;1.8173;1.29703;0.847876;0.533815;-3.26798e-05;-3.34663e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;343.614;-0.000167332;-0.813425;-0.0167332;-81.3425;1.37207;0.592845;1.10268;1.37207;-0.813425;-9.6722e-06;
67.9486;-1;1.12372;-0.647728;0;3.19636;0.639661;1.02407;0.624615;0.639648;0.624628;0.639661;0.00131627;1.81724;1.02407;345.586;3.19824;0.847871;319.824;84.7871;1.29703;2.55099;1.8173;1.29703;0.847871;0.533816;-3.27717e-05;-3.35604e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;345.054;-0.000167804;-0.813421;-0.0167804;-81.3421;1.37207;0.592843;1.10268;1.37207;-0.813421;-1.18859e-05;
68.0438;-1;1.27184;0.254392;0;3.19635;0.63966;1.02407;0.624614;0.639647;0.624627;0.63966;0.00131627;1.81724;1.02407;346.306;3.19824;0.84787;319.824;84.787;1.29703;2.55099;1.8173;1.29703;0.84787;0.533816;-3.28021e-05;-3.35915e-05;-1.953e-05;-2e-05;0.000798663;1.10263;1.02407;345.775;-0.000167958;-0.813419;-0.0167958;-81.3419;1.37207;0.592842;1.10268;1.37207;-0.813419;-1.29278e-05;
68.2344;-1;-0.0871663;1.2941;0;3.19634;0.639659;1.02407;0.624612;0.639645;0.624625;0.639659;0.00131627;1.81724;1.02407;347.747;3.19823;0.847866;319.823;84.7866;1.29703;2.55099;1.81729;1.29703;0.847866;0.533817;-3.28348e-05;-3.36251e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;347.215;-0.000168122;-0.813416;-0.0168122;-81.3416;1.37207;0.59284;1.10268;1.37207;-0.813416;-1.48913e-05;
68.3296;-1;-0.919138;0.915134;0;3.19634;0.639658;1.02407;0.624611;0.639645;0.624624;0.639658;0.00131627;1.81724;1.02407;348.467;3.19822;0.847864;319.822;84.7864;1.29703;2.55099;1.81729;1.29703;0.847864;0.533817;-3.28362e-05;-3.36265e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;347.936;-0.000168132;-0.813414;-0.0168132;-81.3414;1.37206;0.59284;1.10268;1.37206;-0.813414;-1.58136e-05;
68.5202;-1;-1.02667;-0.792614;0;3.19633;0.639657;1.02407;0.62461;0.639643;0.624623;0.639657;0.00131627;1.81724;1.02407;349.908;3.19822;0.847861;319.822;84.7861;1.29703;2.55098;1.81729;1.29703;0.847861;0.533818;-3.28162e-05;-3.3606e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;349.376;-0.000168025;-0.813411;-0.0168025;-81.3411;1.37206;0.592838;1.10268;1.37206;-0.813411;-1.75487e-05;
68.6154;-1;-0.248783;-1.27294;0;3.19633;0.639656;1.02407;0.624609;0.639642;0.624622;0.639656;0.00131627;1.81724;1.02407;350.628;3.19821;0.847859;319.821;84.7859;1.29703;2.55098;1.81729;1.29703;0.847859;0.533818;-3.27929e-05;-3.35822e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;350.097;-0.000167911;-0.81341;-0.0167911;-81.341;1.37206;0.592837;1.10268;1.37206;-0.81341;-1.8362e-05;
68.8059;-1;1.22991;-0.411827;0;3.19632;0.639654;1.02407;0.624607;0.639641;0.62462;0.639654;0.00131627;1.81724;1.02407;352.069;3.1982;0.847857;319.82;84.7857;1.29703;2.55098;1.81729;1.29703;0.847857;0.533818;-3.27259e-05;-3.35136e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;351.537;-0.000167569;-0.813407;-0.0167569;-81.3407;1.37206;0.592836;1.10268;1.37206;-0.813407;-1.98889e-05;
68.9012;-1;1.19603;0.501792;0;3.19632;0.639653;1.02407;0.624606;0.63964;0.624619;0.639653;0.00131627;1.81724;1.02407;352.789;3.1982;0.847855;319.82;84.7855;1.29702;2.55098;1.81729;1.29702;0.847855;0.533818;-3.26825e-05;-3.34692e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;352.258;-0.000167346;-0.813406;-0.0167346;-81.3406;1.37206;0.592835;1.10268;1.37206;-0.813406;-2.06033e-05;
69.0917;-1;-0.342418;1.25101;0;3.19631;0.639652;1.02407;0.624605;0.639639;0.624618;0.639652;0.00131627;1.81724;1.02407;354.23;3.19819;0.847853;319.819;84.7853;1.29702;2.55097;1.81728;1.29702;0.847853;0.533819;-3.25755e-05;-3.33596e-05;-1.95299e-05;-2e-05;0.000798663;1.10263;1.02407;353.698;-0.000166805;-0.813403;-0.0166805;-81.3403;1.37206;0.592834;1.10267;1.37206;-0.813403;-2.19409e-05;
